input_path,exists,gauge_type,is_coastal,number_of_years,station_name,error
/home/pth/GESLA4/DATA/port_vila-046b-vut-uhslc_rq,yes,Coastal,yes,29,,
/home/pth/GESLA4/DATA/port_vila-046-vut-uhslc_fd,yes,Coastal,yes,33,,
/home/pth/GESLA4/DATA/port_vila-57320-vut-bom,yes,Coastal,yes,27,,
/home/pth/GESLA4/DATA/port_washington-8516761-usa-noaa,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/port_weller_ontario-13030-can-meds,yes,Lake,no,66,,
/home/pth/GESLA4/DATA/port_welshpool_pier-60590-aus-bom,yes,Coastal,yes,25,,
/home/pth/GESLA4/DATA/port_wentworth-8670424-usa-noaa,yes,River,no,1,,
/home/pth/GESLA4/DATA/porvoo_emasalo_vaarlahti-100669-fin-fmi,yes,Coastal,yes,12,,
/home/pth/GESLA4/DATA/porvoo-por-fin-cmems,yes,Coastal,yes,12,,
/home/pth/GESLA4/DATA/postville-1397-can-meds,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/potomac_river_at_cameron_st_dock_at_alexandria_va-165258890-usa-usgs,yes,River,no,19,,
/home/pth/GESLA4/DATA/potomac_river_at_indian_head_md-1655480-usa-usgs,yes,River,no,4,,
/home/pth/GESLA4/DATA/potomac_river_at_wisconsin_ave_washington_dc-1647600-usa-usgs,yes,River,no,17,,
/home/pth/GESLA4/DATA/potter_creek_near_homosassa_fl-2310662-usa-usgs,yes,River,no,2,,
/home/pth/GESLA4/DATA/pottsburg_creek_nr_south_jacksonville_fla-2246515-usa-usgs,yes,River,no,11,,
/home/pth/GESLA4/DATA/pottsburg_crk_at_us90_nr_s_jacksonville_fl-2246518-usa-usgs,yes,River,no,11,,
/home/pth/GESLA4/DATA/povungnituk-4550-can-meds,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/powell_river_bc-7880-can-meds,yes,Coastal,yes,9,,
/home/pth/GESLA4/DATA/praia-2630000-usa-noaa,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/praia_cape_verde-222a-cpv-uhslc_rq,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/praia_cape_verde-222c-cpv-uhslc_rq,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/praslin-106a-syc-uhslc_rq,yes,Coastal,yes,3,,
/home/pth/GESLA4/DATA/preedy_harbour_bc-7471-can-meds,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/prescott_island-66085-can-meds,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/prescott_ontario-14500-can-meds,yes,River,no,17,,
/home/pth/GESLA4/DATA/price_island_bc-9058-can-meds,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/prickley_bay-789a-grd-uhslc_rq,yes,Coastal,yes,8,,
/home/pth/GESLA4/DATA/prickley_bay-789-grd-uhslc_fd,yes,Coastal,yes,15,,
/home/pth/GESLA4/DATA/prideaux_haven_bc-8008-can-meds,yes,Coastal,yes,4,,
/home/pth/GESLA4/DATA/priest_landing-8671315-usa-noaa,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/priest_point-9447717-usa-noaa,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/prigi-125a-idn-uhslc_rq,yes,Coastal,yes,12,,
/home/pth/GESLA4/DATA/prigi-125-idn-uhslc_fd,yes,Coastal,yes,18,,
/home/pth/GESLA4/DATA/prince_rupert-540a-can-uhslc_rq,yes,Coastal,yes,93,,
/home/pth/GESLA4/DATA/prince_rupert-540-can-uhslc_fd,yes,Coastal,yes,100,,
/home/pth/GESLA4/DATA/prince_rupert_bc-9354-can-meds,yes,Coastal,yes,101,,
/home/pth/GESLA4/DATA/prince_rupert_grain-9345-can-meds,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/pringle_harbour-652-can-meds,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/progreso-402-mex-unam_hist,yes,Coastal,yes,36,,
/home/pth/GESLA4/DATA/progreso_radar-8-mex-unam,yes,Coastal,yes,3,,
/home/pth/GESLA4/DATA/progreso_yuc-721a-mex-uhslc_rq,yes,Coastal,yes,5,,
/home/pth/GESLA4/DATA/progreso_yuc-721b-mex-uhslc_rq,yes,Coastal,yes,6,,
/home/pth/GESLA4/DATA/progreso_yuc-721c-mex-uhslc_rq,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/promise_point-5150-can-meds,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/protection_point-9465056-usa-noaa,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/providence-8454000-usa-noaa,yes,Coastal,yes,80,,
/home/pth/GESLA4/DATA/providenya-626a-rus-uhslc_rq,yes,Coastal,yes,9,,
/home/pth/GESLA4/DATA/providenya-626b-rus-uhslc_rq,yes,Coastal,yes,4,,
/home/pth/GESLA4/DATA/provincetown-8446121-usa-noaa,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/provincetown_tide_gage_provincetown_ma-420259070105600-usa-usgs,yes,Coastal,yes,12,,
/home/pth/GESLA4/DATA/provorotni_island-9451936-usa-noaa,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/prudhoe_bay-9497645-usa-noaa,yes,Coastal,yes,38,,
/home/pth/GESLA4/DATA/prudhoe_bay_ak-579a-usa-uhslc_rq,yes,Coastal,yes,34,,
/home/pth/GESLA4/DATA/prudhoe_bay_ak-579-usa-uhslc_fd,yes,Coastal,yes,37,,
/home/pth/GESLA4/DATA/pt_la_rue-121a-syc-uhslc_rq,yes,Coastal,yes,26,,
/home/pth/GESLA4/DATA/pt_la_rue-121-syc-uhslc_fd,yes,Coastal,yes,33,,
/home/pth/GESLA4/DATA/ptm3066-ptm-bgr-cmems,yes,Coastal,yes,4,,
/home/pth/GESLA4/DATA/pt_perry-9454729-usa-noaa,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/puale_bay-9458209-usa-noaa,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/public_landing-8570649-usa-noaa,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/puddledock-8638489-usa-noaa,yes,River,no,1,,
/home/pth/GESLA4/DATA/puerto_angel-672a-mex-uhslc_rq,yes,Coastal,yes,23,,
/home/pth/GESLA4/DATA/puerto_angel-672-mex-unam_hist,yes,Coastal,yes,26,,
/home/pth/GESLA4/DATA/puertoangel_nivelcbs-17-mex-unam,yes,Coastal,yes,3,,
/home/pth/GESLA4/DATA/puertoangel_radar-17-mex-unam,yes,Coastal,yes,4,,
/home/pth/GESLA4/DATA/puerto_armuelles-304a-pan-uhslc_rq,yes,Coastal,yes,14,,
/home/pth/GESLA4/DATA/puerto_armuelles-304b-pan-uhslc_rq,yes,Coastal,yes,19,,
/home/pth/GESLA4/DATA/puerto_cabezas-724a-nic-uhslc_rq,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/puerto_cabezas-9665401-usa-noaa,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/puerto_castilla-784a-hnd-uhslc_rq,yes,Coastal,yes,13,,
/home/pth/GESLA4/DATA/puerto_chiapas-318-mex-unam_hist,yes,Coastal,yes,3,,
/home/pth/GESLA4/DATA/puertochiapas_flotador-18-mex-unam,yes,Coastal,yes,3,,
/home/pth/GESLA4/DATA/puertochiapas_nivelcbs-18-mex-unam,yes,Coastal,yes,3,,
/home/pth/GESLA4/DATA/puertochiapas_nivelpls-18-mex-unam,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/puertochiapas_radar-18-mex-unam,yes,Coastal,yes,3,,
/home/pth/GESLA4/DATA/puerto_corinto-9662957-usa-noaa,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/puerto_cortes-780a-hnd-uhslc_rq,yes,Coastal,yes,21,,
/home/pth/GESLA4/DATA/puerto_cortes-780b-hnd-uhslc_rq,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/puerto_cortes-9650593-usa-noaa,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/puerto_deseado-286a-arg-uhslc_rq,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/puerto_deseado-286-arg-uhslc_fd,yes,Coastal,yes,16,,
/home/pth/GESLA4/DATA/puerto_deseado-286b-arg-uhslc_rq,yes,Coastal,yes,9,,
/home/pth/GESLA4/DATA/puerto_madero-318a-mex-uhslc_rq,yes,Coastal,yes,3,,
/home/pth/GESLA4/DATA/puerto_madryn-731a-arg-uhslc_rq,yes,Coastal,yes,9,,
/home/pth/GESLA4/DATA/puerto_madryn-731-arg-uhslc_fd,yes,Coastal,yes,16,,
/home/pth/GESLA4/DATA/puerto_montt-684a-chl-uhslc_rq,yes,Coastal,yes,39,,
/home/pth/GESLA4/DATA/puerto_montt-684-chl-uhslc_fd,yes,Coastal,yes,45,,
/home/pth/GESLA4/DATA/puerto_moreles-860a-mex-uhslc_rq,yes,Coastal,yes,7,,
/home/pth/GESLA4/DATA/puerto_morelos-401-mex-unam_hist,yes,Coastal,yes,8,,
/home/pth/GESLA4/DATA/puertomorelos_radar-9-mex-unam,yes,Coastal,yes,4,,
/home/pth/GESLA4/DATA/puerto_plata-777a-dom-uhslc_rq,yes,Coastal,yes,8,,
/home/pth/GESLA4/DATA/puerto_plata-777-dom-uhslc_fd,yes,Coastal,yes,16,,
/home/pth/GESLA4/DATA/puerto_princesa-380a-phl-uhslc_rq,yes,Coastal,yes,17,,
/home/pth/GESLA4/DATA/puerto_quetza-301b-gtm-uhslc_rq,yes,Coastal,yes,5,,
/home/pth/GESLA4/DATA/puerto_quetza-301c-gtm-uhslc_rq,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/puerto_quetzal-301a-gtm-uhslc_rq,yes,Coastal,yes,4,,
/home/pth/GESLA4/DATA/puerto_quetzal_san_jose-9635000-usa-noaa,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/puerto_real-9759189-usa-noaa,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/puerto_santo_tomas_de_castilla-9635002-usa-noaa,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/puerto_vallarta-393-mex-unam_hist,yes,Coastal,yes,14,,
/home/pth/GESLA4/DATA/puertovallarta_flotador-19-mex-unam,yes,Coastal,yes,4,,
/home/pth/GESLA4/DATA/puertovallarta_nivelcbs-19-mex-unam,yes,Coastal,yes,4,,
/home/pth/GESLA4/DATA/puertovallarta_nivelpls-19-mex-unam,yes,Coastal,yes,4,,
/home/pth/GESLA4/DATA/puertovallarta_radar-19-mex-unam,yes,Coastal,yes,4,,
/home/pth/GESLA4/DATA/puerto_williams-287a-chl-uhslc_rq,yes,Coastal,yes,15,,
/home/pth/GESLA4/DATA/pugwash-1775-can-meds,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/pulpit_harbor-8414888-usa-da_sat,yes,Coastal,yes,19,,
/home/pth/GESLA4/DATA/pulpit_harbor-8414888-usa-noaa,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/pumpkin_key-8723506-usa-noaa,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/pumpkin_river_near_goodland_fl-255534081324000-usa-usgs,yes,River,no,16,,
/home/pth/GESLA4/DATA/punchbowl-1217-can-meds,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/pungo_river-pun-usa-ncdem,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/punta_cana-776a-dom-uhslc_rq,yes,Coastal,yes,9,,
/home/pth/GESLA4/DATA/punta_cana-776-dom-uhslc_fd,yes,Coastal,yes,16,,
/home/pth/GESLA4/DATA/punta_guanajabo-9759421-usa-noaa,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/punta_rassa-8725391-usa-noaa,yes,Coastal,yes,4,,
/home/pth/GESLA4/DATA/puntarenas-396a-cri-uhslc_rq,yes,Coastal,yes,20,,
/home/pth/GESLA4/DATA/put_in_bay_oh-9063097-usa-noaa,yes,Lake,no,1,,
/home/pth/GESLA4/DATA/puttershoek-putthk-nld-rws_hist,yes,River,no,13,,
/home/pth/GESLA4/DATA/puysegur_point-puyt-nzl-ttw,yes,Coastal,yes,16,,
/home/pth/GESLA4/DATA/pyramid_point-9419945-usa-noaa,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/pyrite_point-9465123-usa-noaa,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/q11tg-q11-nld-cmems,yes,Coastal,yes,8,,
/home/pth/GESLA4/DATA/qaqortoq-299a-dnk-uhslc_rq,yes,Coastal,yes,8,,
/home/pth/GESLA4/DATA/qaqortoq-299-dnk-uhslc_fd,yes,Coastal,yes,18,,
/home/pth/GESLA4/DATA/qikiqtarjuaq-3980-can-meds,yes,Coastal,yes,21,,
/home/pth/GESLA4/DATA/qlawdzeet_anchorage-9315-can-meds,yes,Coastal,yes,5,,
/home/pth/GESLA4/DATA/quai_irving-3264-can-meds,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/quaqtaq-4379-can-meds,yes,Coastal,yes,3,,
/home/pth/GESLA4/DATA/queen_charlotte_city-9850-can-meds,yes,Coastal,yes,64,,
/home/pth/GESLA4/DATA/queensboro_bridge-8518687-usa-noaa,yes,Coastal,yes,3,,
/home/pth/GESLA4/DATA/queenscliff-60732-aus-bom,yes,Coastal,yes,32,,
/home/pth/GESLA4/DATA/queenscreek_hubert_nc-que-usa-ncdem,yes,Coastal,yes,4,,
/home/pth/GESLA4/DATA/quepos-087a-cri-uhslc_rq,yes,Coastal,yes,29,,
/home/pth/GESLA4/DATA/quepos-087b-cri-uhslc_rq,yes,Coastal,yes,9,,
/home/pth/GESLA4/DATA/quepos-087-cri-uhslc_fd,yes,Coastal,yes,17,,
/home/pth/GESLA4/DATA/quilcene-9445272-usa-noaa,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/quinhagak_kwinak-9465831-usa-noaa,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/qui_nhon-381a-vnm-uhslc_rq,yes,Coastal,yes,12,,
/home/pth/GESLA4/DATA/qui_nhon-381b-vnm-uhslc_rq,yes,Coastal,yes,12,,
/home/pth/GESLA4/DATA/qui_nhon-381-vnm-uhslc_fd,yes,Coastal,yes,19,,
/home/pth/GESLA4/DATA/quonset_point-8454049-usa-noaa,yes,Coastal,yes,27,,
/home/pth/GESLA4/DATA/raahe_lapaluoto-100540-fin-fmi,yes,Coastal,yes,55,,
/home/pth/GESLA4/DATA/raahe-raa-fin-cmems,yes,Coastal,yes,55,,
/home/pth/GESLA4/DATA/rabaul-010a-png-uhslc_rq,yes,Coastal,yes,30,,
/home/pth/GESLA4/DATA/raccoon_key_spit-8678124-usa-noaa,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/racy_point-8720625-usa-noaa,yes,River,no,11,,
/home/pth/GESLA4/DATA/rae_island-6492-can-meds,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/ragged_key_no_5-8723355-usa-noaa,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/railroad_cut_a_old_r_nr_brentwood__ca-375622121332201-usa-usgs,yes,River,no,2,,
/home/pth/GESLA4/DATA/rainbow_bridge-8770520-usa-noaa,yes,Coastal,yes,16,,
/home/pth/GESLA4/DATA/rak_noord-raknd-nld-rws_hist,yes,River,no,49,,
/home/pth/GESLA4/DATA/rak_zuid-rakzd-nld-rws_hist,yes,River,no,49,,
/home/pth/GESLA4/DATA/ramea_island-679-can-meds,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/ramsay_island_bc-9746-can-meds,yes,Coastal,yes,3,,
/home/pth/GESLA4/DATA/ramspolbrugtg-ram-nld-cmems,yes,Lake,no,12,,
/home/pth/GESLA4/DATA/rancocas_creek_at_bridgeboro_nj-1467024-usa-usgs,yes,River,no,7,,
/home/pth/GESLA4/DATA/randalls_island-8518643-usa-noaa,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/randers-ran-dnk-cmems,yes,Coastal,yes,14,,
/home/pth/GESLA4/DATA/range_a_light-8672667-usa-noaa,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/ranger_islet_bc-9418-can-meds,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/rangiroa-78-fra-refmar,yes,Coastal,yes,16,,
/home/pth/GESLA4/DATA/rangiroa_atoll-455-fra-uhslc_fd,yes,Coastal,yes,7,,
/home/pth/GESLA4/DATA/rangiroatg_60minute-ran-fra-cmems,yes,Coastal,yes,16,,
/home/pth/GESLA4/DATA/rappahannock_bend-8635257-usa-noaa,yes,River,no,3,,
/home/pth/GESLA4/DATA/rappahannock_light-8632837-usa-noaa,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/raritan_bay_at_keansburg_nj-1407081-usa-usgs,yes,Coastal,yes,26,,
/home/pth/GESLA4/DATA/raritan_river_at_south_amboy_nj-1406710-usa-usgs,yes,Coastal,yes,10,,
/home/pth/GESLA4/DATA/rarotonga-023a-cok-uhslc_rq,yes,Coastal,yes,21,,
/home/pth/GESLA4/DATA/rarotonga-023b-cok-uhslc_rq,yes,Coastal,yes,29,,
/home/pth/GESLA4/DATA/rarotonga-023-cok-uhslc_fd,yes,Coastal,yes,33,,
/home/pth/GESLA4/DATA/rarotonga_avarua_harbour-65980-cok-bom,yes,Coastal,yes,30,,
/home/pth/GESLA4/DATA/ratan-2056-swe-smhi,yes,Coastal,yes,135,,
/home/pth/GESLA4/DATA/ratan-rat-swe-cmems,yes,Coastal,yes,135,,
/home/pth/GESLA4/DATA/rattlesnake_creek_at_belleair_fl-2309200-usa-usgs,yes,Coastal,yes,10,,
/home/pth/GESLA4/DATA/raulerson_brothers_canal_at_cape_sable_fl-251115081075800-usa-usgs,yes,Coastal,yes,14,,
/home/pth/GESLA4/DATA/rauma-rau-fin-cmems,yes,Coastal,yes,55,,
/home/pth/GESLA4/DATA/rauma_ulko_petajas-134224-fin-fmi,yes,Coastal,yes,55,,
/home/pth/GESLA4/DATA/ravenna-rav-ita-ispra,yes,Coastal,yes,39,,
/home/pth/GESLA4/DATA/razernijpolder-raznpdr-nld-rws_hist,yes,River,no,12,,
/home/pth/GESLA4/DATA/realitos_peninsula-8779280-usa-noaa,yes,Coastal,yes,10,,
/home/pth/GESLA4/DATA/rea_point-6835-can-meds,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/rechtenfleth-4970030-deu-wsv,yes,Coastal,yes,26,,
/home/pth/GESLA4/DATA/recife_uscgs-712a-bra-uhslc_rq,yes,Coastal,yes,14,,
/home/pth/GESLA4/DATA/red_bank-8531833-usa-noaa,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/red_bay_point-8720503-usa-noaa,yes,River,no,9,,
/home/pth/GESLA4/DATA/red_bluff_bay-9451467-usa-noaa,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/reddington_long_pier-8726575-usa-noaa,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/red_dog_dock-9491094-usa-noaa,yes,Coastal,yes,23,,
/home/pth/GESLA4/DATA/red_lion_creek_near_delaware_city_de-1482320-usa-usgs,yes,Coastal,yes,16,,
/home/pth/GESLA4/DATA/redwood_city-9414523-usa-noaa,yes,Coastal,yes,34,,
/home/pth/GESLA4/DATA/reedsport-9433501-usa-noaa,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/reedy_point-8551910-usa-noaa,yes,Coastal,yes,49,,
/home/pth/GESLA4/DATA/reef_bight-9462662-usa-noaa,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/reef_point-9451124-usa-noaa,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/refuge_bay_bc-9306-can-meds,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/reggio_calabria-reg-ita-ispra,yes,Coastal,yes,27,,
/home/pth/GESLA4/DATA/reggio_canal_near_wills_point_la-73745253-usa-usgs,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/rehoboth_bay_at_dewey_beach_de-1484670-usa-usgs,yes,Coastal,yes,8,,
/home/pth/GESLA4/DATA/reihoku-ma84-jpn-jodc_jma,yes,Coastal,yes,14,,
/home/pth/GESLA4/DATA/reithrne-4960040-deu-wsv,yes,River,no,26,,
/home/pth/GESLA4/DATA/repentigny-15668-can-meds,yes,River,no,16,,
/home/pth/GESLA4/DATA/requa_dock-9419551-usa-noaa,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/reservation_bay-7196-can-meds,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/resolute-5560-can-meds,yes,Coastal,yes,21,,
/home/pth/GESLA4/DATA/resor_island-4100-can-meds,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/reunion-164a-fra-uhslc_rq,yes,Coastal,yes,38,,
/home/pth/GESLA4/DATA/reunion-164-fra-uhslc_fd,yes,Coastal,yes,45,,
/home/pth/GESLA4/DATA/reykjavik-288a-isl-uhslc_rq,yes,Coastal,yes,16,,
/home/pth/GESLA4/DATA/reykjavik-288-isl-uhslc_fd,yes,Coastal,yes,14,,
/home/pth/GESLA4/DATA/reykjavik-reyk-isl-icg,yes,Coastal,yes,51,,
/home/pth/GESLA4/DATA/reynolds_channel_at_point_lookout_ny-1310740-usa-usgs,yes,Coastal,yes,29,,
/home/pth/GESLA4/DATA/rhodes_port-rho-grc-cmems,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/ribaut_island-8668918-usa-noaa,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/ribetg-rib-dnk-cmems,yes,Coastal,yes,11,,
/home/pth/GESLA4/DATA/richard-150-fra-refmar,yes,River,no,15,,
/home/pth/GESLA4/DATA/richards_bay-188a-zaf-uhslc_rq,yes,Coastal,yes,32,,
/home/pth/GESLA4/DATA/richards_bay-188-zaf-uhslc_fd,yes,Coastal,yes,34,,
/home/pth/GESLA4/DATA/richardson-9449982-usa-noaa,yes,Coastal,yes,4,,
/home/pth/GESLA4/DATA/richardson_hammock-8728949-usa-noaa,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/richardtg_60minute-ric-fra-cmems,yes,Coastal,yes,15,,
/home/pth/GESLA4/DATA/richibucto_cape-1820-can-meds,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/richmond-8417208-usa-noaa,yes,River,no,1,,
/home/pth/GESLA4/DATA/richmond-9414863-usa-noaa,yes,Coastal,yes,30,,
/home/pth/GESLA4/DATA/richmond_deepwater_terminal-8636941-usa-noaa,yes,River,no,1,,
/home/pth/GESLA4/DATA/richmond_river_locks-8638495-usa-noaa,yes,River,no,4,,
/home/pth/GESLA4/DATA/rigolet-1280-can-meds,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/rigolets_at_hwy_90_near_slidell_la-301001089442600-usa-usgs,yes,Coastal,yes,19,,
/home/pth/GESLA4/DATA/rikitea-016a-fra-uhslc_rq,yes,Coastal,yes,50,,
/home/pth/GESLA4/DATA/rikitea-016-fra-uhslc_fd,yes,Coastal,yes,57,,
/home/pth/GESLA4/DATA/rikitea-2969-fra-refmar,yes,Coastal,yes,8,,
/home/pth/GESLA4/DATA/rikiteatg_60minute-rik-fra-cmems,yes,Coastal,yes,8,,
/home/pth/GESLA4/DATA/rikitea_warf-43-fra-refmar,yes,Coastal,yes,17,,
/home/pth/GESLA4/DATA/rikiteawharftg_60minute-rik-fra-cmems,yes,Coastal,yes,17,,
/home/pth/GESLA4/DATA/riley_cove_bc-8637-can-meds,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/rimouski-2985-can-meds,yes,Coastal,yes,42,,
/home/pth/GESLA4/DATA/rincon_bayou_channel_nr_calallen_tx-8211503-usa-usgs,yes,River,no,13,,
/home/pth/GESLA4/DATA/rincon_del_san_jose-8777812-usa-noaa,yes,Coastal,yes,14,,
/home/pth/GESLA4/DATA/rincon_island-9411270-usa-noaa,yes,Coastal,yes,12,,
/home/pth/GESLA4/DATA/ringaskiddynmci-rin-irl-cmems,yes,Coastal,yes,15,,
/home/pth/GESLA4/DATA/ringhals-2105-swe-smhi,yes,Coastal,yes,59,,
/home/pth/GESLA4/DATA/ringhals-rin-swe-cmems,yes,Coastal,yes,57,,
/home/pth/GESLA4/DATA/rio_de_janeiro_cg-709a-bra-uhslc_rq,yes,Coastal,yes,14,,
/home/pth/GESLA4/DATA/rio_grande-714a-bra-uhslc_rq,yes,Coastal,yes,23,,
/home/pth/GESLA4/DATA/rio_vista-9415316-usa-noaa,yes,River,no,2,,
/home/pth/GESLA4/DATA/rio_vista_bridge_usgs-srv-usa-cdwr,yes,River,no,24,,
/home/pth/GESLA4/DATA/ritterhude-4940030-deu-wsv,yes,River,no,26,,
/home/pth/GESLA4/DATA/riverdale-8518905-usa-noaa,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/river_dunes-8654875-usa-noaa,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/riverside-8440889-usa-noaa,yes,River,no,1,,
/home/pth/GESLA4/DATA/river_tolka-riv-irl-mi_r,yes,River,no,7,,
/home/pth/GESLA4/DATA/rivi_a475re_du_loup-3130-can-meds,yes,Coastal,yes,18,,
/home/pth/GESLA4/DATA/riviera_beach-8776639-usa-noaa,yes,River,no,2,,
/home/pth/GESLA4/DATA/riviere_au_renard-2330-can-meds,yes,Coastal,yes,57,,
/home/pth/GESLA4/DATA/riviere_koksoak-4295-can-meds,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/rmn_ancona-rmn-ita-cmems,yes,Coastal,yes,28,,
/home/pth/GESLA4/DATA/rmn_anzio-rmn-ita-cmems,yes,Coastal,yes,13,,
/home/pth/GESLA4/DATA/rmn_bari-rmn-ita-cmems,yes,Coastal,yes,25,,
/home/pth/GESLA4/DATA/rmn_cagliari-rmn-ita-cmems,yes,Coastal,yes,26,,
/home/pth/GESLA4/DATA/rmn_carloforte-rmn-ita-cmems,yes,Coastal,yes,27,,
/home/pth/GESLA4/DATA/rmn_catania-rmn-ita-cmems,yes,Coastal,yes,27,,
/home/pth/GESLA4/DATA/rmn_civitavecchia-rmn-ita-cmems,yes,Coastal,yes,28,,
/home/pth/GESLA4/DATA/rmn_crotone-rmn-ita-cmems,yes,Coastal,yes,27,,
/home/pth/GESLA4/DATA/rmn_gaeta-rmn-ita-cmems,yes,Coastal,yes,14,,
/home/pth/GESLA4/DATA/rmn_genova-rmn-ita-cmems,yes,Coastal,yes,27,,
/home/pth/GESLA4/DATA/rmn_ginostra-rmn-ita-cmems,yes,Coastal,yes,15,,
/home/pth/GESLA4/DATA/rmn_imperia2-rmn-ita-cmems,yes,Coastal,yes,2,,
/home/pth/GESLA4/DATA/rmn_imperia-rmn-ita-cmems,yes,Coastal,yes,27,,
/home/pth/GESLA4/DATA/rmn_isoletremiti-rmn-ita-cmems,yes,Coastal,yes,10,,
/home/pth/GESLA4/DATA/rmn_lampedusa-rmn-ita-cmems,yes,Coastal,yes,27,,
/home/pth/GESLA4/DATA/rmn_laspezia-rmn-ita-cmems,yes,Coastal,yes,13,,
/home/pth/GESLA4/DATA/rmn_lecastella-rmn-ita-cmems,yes,Coastal,yes,1,,
/home/pth/GESLA4/DATA/rmn_livorno-rmn-ita-cmems,yes,Coastal,yes,28,,
/home/pth/GESLA4/DATA/rmn_marinadicampo-rmn-ita-cmems,yes,Coastal,yes,15,,
/home/pth/GESLA4/DATA/rmn_messina-rmn-ita-cmems,yes,Coastal,yes,27,,
/home/pth/GESLA4/DATA/rmn_napoli-rmn-ita-cmems,yes,Coastal,yes,25,,
/home/pth/GESLA4/DATA/rmn_ortona-rmn-ita-cmems,yes,Coastal,yes,27,,
/home/pth/GESLA4/DATA/rmn_otranto-rmn-ita-cmems,yes,Coastal,yes,27,,
